varname,count,scope,agilo,agihi,fstatus,target
XTOT,0,0,-9e99,9e99,0,3028443
c00100,0,1,1,10000,0,838082000
c00100,0,1,10000,25000,0,4844171000
c00100,0,1,25000,50000,0,11951542000
c00100,0,1,50000,75000,0,10889011000
c00100,0,1,75000,100000,0,9546530000
c00100,0,1,100000,200000,0,21014002000
c00100,0,1,200000,500000,0,13085140000
c00100,0,1,500000,1000000,0,4946525000
c00100,1,1,-9e99,1,0,37700
c00100,1,1,1,10000,0,157110
c00100,1,1,10000,25000,0,280900
c00100,1,1,25000,50000,0,331430
c00100,1,1,50000,75000,0,177260
c00100,1,1,75000,100000,0,110260
c00100,1,1,100000,200000,0,155920
c00100,1,1,200000,500000,0,45440
c00100,1,1,500000,1000000,0,7370
c00100,1,1,-9e99,1,1,22900
c00100,1,1,1,10000,1,115500
c00100,1,1,10000,25000,1,168430
c00100,1,1,25000,50000,1,162510
c00100,1,1,50000,75000,1,65990
c00100,1,1,75000,100000,1,25200
c00100,1,1,100000,200000,1,20660
c00100,1,1,200000,500000,1,4810
c00100,1,1,500000,1000000,1,760
c00100,1,1,-9e99,1,2,8660
c00100,1,1,1,10000,2,17210
c00100,1,1,10000,25000,2,39930
c00100,1,1,25000,50000,2,81720
c00100,1,1,50000,75000,2,83510
c00100,1,1,75000,100000,2,75850
c00100,1,1,100000,200000,2,128750
c00100,1,1,200000,500000,2,39280
c00100,1,1,500000,1000000,2,6410
c00100,1,1,-9e99,1,4,5180
c00100,1,1,1,10000,4,21620
c00100,1,1,10000,25000,4,66640
c00100,1,1,25000,50000,4,75760
c00100,1,1,50000,75000,4,21850
c00100,1,1,75000,100000,4,7250
c00100,1,1,100000,200000,4,4740
c00100,1,1,200000,500000,4,940
c00100,1,1,500000,1000000,4,140
e00200,0,1,-9e99,1,0,153252000
e00200,0,1,1,10000,0,628172000
e00200,0,1,10000,25000,0,3644097000
e00200,0,1,25000,50000,0,9876718000
e00200,0,1,50000,75000,0,8300111000
e00200,0,1,75000,100000,0,6952199000
e00200,0,1,100000,200000,0,14795895000
e00200,0,1,200000,500000,0,8120832000
e00200,0,1,500000,1000000,0,2439346000
e00300,0,1,-9e99,1,0,12552000
e00300,0,1,1,10000,0,8672000
e00300,0,1,10000,25000,0,20978000
e00300,0,1,25000,50000,0,30667000
e00300,0,1,50000,75000,0,33380000
e00300,0,1,75000,100000,0,34278000
e00300,0,1,100000,200000,0,88351000
e00300,0,1,200000,500000,0,81934000
e00300,0,1,500000,1000000,0,40625000
e01500,0,1,-9e99,1,0,90189691.28618006
e01500,0,1,1,10000,0,142827259.67982012
e01500,0,1,10000,25000,0,504628769.7437956
e01500,0,1,25000,50000,0,1164080255.0430355
e01500,0,1,50000,75000,0,1451214371.6539268
e01500,0,1,75000,100000,0,1507731796.601425
e01500,0,1,100000,200000,0,3387696470.2103343
e01500,0,1,200000,500000,0,1580126517.2269697
e01500,0,1,500000,1000000,0,377685427.4784277
e02400,0,1,-9e99,1,0,420482546.78448415
e02400,0,1,1,10000,0,703996519.8347614
e02400,0,1,10000,25000,0,990263130.8067788
e02400,0,1,25000,50000,0,1201034913.1099908
e02400,0,1,50000,75000,0,975808059.2493362
e02400,0,1,75000,100000,0,798276137.2725163
e02400,0,1,100000,200000,0,1278394993.8777795
e02400,0,1,200000,500000,0,375254756.2291313
e02400,0,1,500000,1000000,0,58398865.795921616
e18400,0,1,10000,25000,0,10370767.636740835
e18400,0,1,25000,50000,0,37521929.410779014
e18400,0,1,50000,75000,0,65647259.7132893
e18400,0,1,75000,100000,0,90858697.69920333
e18400,0,1,100000,200000,0,467503633.1822532
e18400,0,1,200000,500000,0,543082588.1754701
e18400,0,1,500000,1000000,0,205602083.16508964
e18500,0,1,10000,25000,0,9718314.15458303
e18500,0,1,25000,50000,0,21780599.54972812
e18500,0,1,50000,75000,0,30975642.417858414
e18500,0,1,75000,100000,0,34515743.74744543
e18500,0,1,100000,200000,0,146309543.75071782
e18500,0,1,200000,500000,0,130486518.84560518
e18500,0,1,500000,1000000,0,37043427.215633184
e26270,0,1,25000,50000,0,40224000
e26270,0,1,50000,75000,0,80947000
e26270,0,1,75000,100000,0,105414000
e26270,0,1,100000,200000,0,529190000
e26270,0,1,200000,500000,0,1273768000
e26270,0,1,500000,1000000,0,1008579000
