table,year,fname,var_name,var_type,value_filter,marstat,description,irs_col_header,xlcolumn,xl_colnumber,incsort,incrange,xlrownum,raw_value
tab12,2015,15in12ms.xls,agi,count,all,all,Number of returns,All returns | Number of returns,B,2,17,"$1,500,000 under $2,000,000",25,79971.0
tab12,2015,15in12ms.xls,agi,count,all,all,Number of returns,All returns | Number of returns,B,2,18,"$2,000,000 under $5,000,000",26,116718.0
tab12,2015,15in12ms.xls,agi,count,all,all,Number of returns,All returns | Number of returns,B,2,19,"$5,000,000 under $10,000,000",27,28680.0
tab12,2015,15in12ms.xls,agi,count,all,all,Number of returns,All returns | Number of returns,B,2,20,"$10,000,000 or more",28,18061.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,1,"All returns, total",9,10210310102000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,2,No adjusted gross income,10,-203775058000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,3,"$1 under $5,000",11,26240797000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,4,"$5,000 under $10,000",12,86411986000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,5,"$10,000 under $15,000",13,152752468000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,6,"$15,000 under $20,000",14,195857688000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,7,"$20,000 under $25,000",15,224230854000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,8,"$25,000 under $30,000",16,242572775000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,9,"$30,000 under $40,000",17,519525813000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,10,"$40,000 under $50,000",18,520845982000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,11,"$50,000 under $75,000",19,1228299087000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,12,"$75,000 under $100,000",20,1111174843000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,13,"$100,000 under $200,000",21,2506497828000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,14,"$200,000 under $500,000",22,1546515483000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,15,"$500,000 under $1,000,000",23,597676645000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,16,"$1,000,000 under $1,500,000",24,236499605000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,17,"$1,500,000 under $2,000,000",25,137686352000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,18,"$2,000,000 under $5,000,000",26,346864436000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,19,"$5,000,000 under $10,000,000",27,195661353000.0
tab12,2015,15in12ms.xls,agi,amount,all,all,Adjusted gross income,All returns | Adjusted gross income less deficit,C,3,20,"$10,000,000 or more",28,538771166000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,1,"All returns, total",9,1140740415000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,2,No adjusted gross income,10,12446491000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,3,"$1 under $5,000",11,31087459000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,4,"$5,000 under $10,000",12,52312323000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,5,"$10,000 under $15,000",13,78326220000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,6,"$15,000 under $20,000",14,80165929000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,7,"$20,000 under $25,000",15,72448913000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,8,"$25,000 under $30,000",16,66284851000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,9,"$30,000 under $40,000",17,115442883000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,10,"$40,000 under $50,000",18,91236099000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,11,"$50,000 under $75,000",19,169228826000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,12,"$75,000 under $100,000",20,122634902000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,13,"$100,000 under $200,000",21,198173870000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,14,"$200,000 under $500,000",22,50951651000.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,15,"$500,000 under $1,000,000",23,0.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,16,"$1,000,000 under $1,500,000",24,0.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,17,"$1,500,000 under $2,000,000",25,0.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,18,"$2,000,000 under $5,000,000",26,0.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,19,"$5,000,000 under $10,000,000",27,0.0
tab12,2015,15in12ms.xls,exemption,amount,all,all,Personal exemption (2015 only),All returns | Exemption amount,D,4,20,"$10,000,000 or more",28,0.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,1,"All returns, total",9,44567263.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,2,No adjusted gross income,10,0.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,3,"$1 under $5,000",11,317443.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,4,"$5,000 under $10,000",12,384355.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,5,"$10,000 under $15,000",13,662599.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,6,"$15,000 under $20,000",14,811728.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,7,"$20,000 under $25,000",15,941085.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,8,"$25,000 under $30,000",16,1081500.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,9,"$30,000 under $40,000",17,2565311.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,10,"$40,000 under $50,000",18,2983529.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,11,"$50,000 under $75,000",19,7518141.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,12,"$75,000 under $100,000",20,6957567.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,13,"$100,000 under $200,000",21,14038259.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,14,"$200,000 under $500,000",22,5083499.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,15,"$500,000 under $1,000,000",23,821784.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,16,"$1,000,000 under $1,500,000",24,177407.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,17,"$1,500,000 under $2,000,000",25,71685.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,18,"$2,000,000 under $5,000,000",26,106755.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,19,"$5,000,000 under $10,000,000",27,27125.0
tab12,2015,15in12ms.xls,itemded,count,nz,all,Itemized deductions — number of returns,All returns | Total itemized deductions | Number of returns,E,5,20,"$10,000,000 or more",28,17490.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,1,"All returns, total",9,1257437010000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,2,No adjusted gross income,10,0.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,3,"$1 under $5,000",11,5062303000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,4,"$5,000 under $10,000",12,6390443000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,5,"$10,000 under $15,000",13,9962058000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,6,"$15,000 under $20,000",14,12524176000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,7,"$20,000 under $25,000",15,14912176000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,8,"$25,000 under $30,000",16,17588605000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,9,"$30,000 under $40,000",17,40798529000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,10,"$40,000 under $50,000",18,48716667000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,11,"$50,000 under $75,000",19,134805158000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,12,"$75,000 under $100,000",20,143109518000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,13,"$100,000 under $200,000",21,358208357000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,14,"$200,000 under $500,000",22,220760559000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,15,"$500,000 under $1,000,000",23,69703881000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,16,"$1,000,000 under $1,500,000",24,26437560000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,17,"$1,500,000 under $2,000,000",25,14954416000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,18,"$2,000,000 under $5,000,000",26,38021038000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,19,"$5,000,000 under $10,000,000",27,21753953000.0
tab12,2015,15in12ms.xls,itemded,amount,nz,all,Total itemized deductions,All returns | Total itemized deductions | Amount,F,6,20,"$10,000,000 or more",28,73727614000.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,1,"All returns, total",9,103844288.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,2,No adjusted gross income,10,0.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,3,"$1 under $5,000",11,9815255.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,4,"$5,000 under $10,000",12,11012200.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,5,"$10,000 under $15,000",13,11555885.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,6,"$15,000 under $20,000",14,10416717.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,7,"$20,000 under $25,000",15,9039307.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,8,"$25,000 under $30,000",16,7749382.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,9,"$30,000 under $40,000",17,12348570.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,10,"$40,000 under $50,000",18,8640831.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,11,"$50,000 under $75,000",19,12461976.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,12,"$75,000 under $100,000",20,5864215.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,13,"$100,000 under $200,000",21,4494023.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,14,"$200,000 under $500,000",22,344509.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,15,"$500,000 under $1,000,000",23,62549.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,16,"$1,000,000 under $1,500,000",24,18497.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,17,"$1,500,000 under $2,000,000",25,8285.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,18,"$2,000,000 under $5,000,000",26,9963.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,19,"$5,000,000 under $10,000,000",27,1555.0
tab12,2015,15in12ms.xls,sd,count,nz,all,Standard deduction — number of returns,All returns | Standard deduction | Number of returns,G,7,20,"$10,000,000 or more",28,569.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,1,"All returns, total",9,900609447000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,2,No adjusted gross income,10,0.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,3,"$1 under $5,000",11,54726212000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,4,"$5,000 under $10,000",12,81276862000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,5,"$10,000 under $15,000",13,92616719000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,6,"$15,000 under $20,000",14,86251291000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,7,"$20,000 under $25,000",15,76036514000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,8,"$25,000 under $30,000",16,66157579000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,9,"$30,000 under $40,000",17,108298415000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,10,"$40,000 under $50,000",18,79302209000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,11,"$50,000 under $75,000",19,126871911000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,12,"$75,000 under $100,000",20,68439631000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,13,"$100,000 under $200,000",21,55233169000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,14,"$200,000 under $500,000",22,4196553000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,15,"$500,000 under $1,000,000",23,740487000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,16,"$1,000,000 under $1,500,000",24,218776000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,17,"$1,500,000 under $2,000,000",25,98942000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,18,"$2,000,000 under $5,000,000",26,118857000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,19,"$5,000,000 under $10,000,000",27,18800000.0
tab12,2015,15in12ms.xls,sd,amount,nz,all,Standard deduction,All returns | Standard deduction | Amount,H,8,20,"$10,000,000 or more",28,6520000.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,1,"All returns, total",9,114871989.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,2,No adjusted gross income,10,0.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,3,"$1 under $5,000",11,355760.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,4,"$5,000 under $10,000",12,1971291.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,5,"$10,000 under $15,000",13,6085567.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,6,"$15,000 under $20,000",14,6850887.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,7,"$20,000 under $25,000",15,7851151.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,8,"$25,000 under $30,000",16,7999445.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,9,"$30,000 under $40,000",17,14358239.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,10,"$40,000 under $50,000",18,11493776.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,11,"$50,000 under $75,000",19,19872288.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,12,"$75,000 under $100,000",20,12780368.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,13,"$100,000 under $200,000",21,18510747.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,14,"$200,000 under $500,000",22,5421049.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,15,"$500,000 under $1,000,000",23,883020.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,16,"$1,000,000 under $1,500,000",24,195466.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,17,"$1,500,000 under $2,000,000",25,79839.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,18,"$2,000,000 under $5,000,000",26,116452.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,19,"$5,000,000 under $10,000,000",27,28614.0
tab12,2015,15in12ms.xls,ti,count,nz,all,Taxable income — number of returns,All returns | Taxable income | Number of returns,I,9,20,"$10,000,000 or more",28,18032.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,1,"All returns, total",9,7350295492000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,2,No adjusted gross income,10,0.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,3,"$1 under $5,000",11,433802000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,4,"$5,000 under $10,000",12,3654755000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,5,"$10,000 under $15,000",13,17534933000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,6,"$15,000 under $20,000",14,43206787000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,7,"$20,000 under $25,000",15,71587937000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,8,"$25,000 under $30,000",16,97548763000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,9,"$30,000 under $40,000",17,258870165000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,10,"$40,000 under $50,000",18,303324644000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,11,"$50,000 under $75,000",19,799873339000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,12,"$75,000 under $100,000",20,778011174000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,13,"$100,000 under $200,000",21,1895870893000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,14,"$200,000 under $500,000",22,1271631085000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,15,"$500,000 under $1,000,000",23,527614042000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,16,"$1,000,000 under $1,500,000",24,210041628000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,17,"$1,500,000 under $2,000,000",25,122829421000.0
tab12,2015,15in12ms.xls,ti,amount,nz,all,Taxable income,All returns | Taxable income | Amount,J,10,18,"$2,000,000 under $5,000,000",26,308993986000.0
