varname,count,scope,agilo,agihi,fstatus,target
XTOT,0,0,-9e99,9e99,0,1003384
c00100,0,1,-9e99,1,0,-248171000
c00100,0,1,1,10000,0,266363000
c00100,0,1,10000,25000,0,1441521000
c00100,0,1,25000,50000,0,4265193000
c00100,0,1,50000,75000,0,4468916000
c00100,0,1,75000,100000,0,4261264000
c00100,0,1,100000,200000,0,11534532000
c00100,0,1,200000,500000,0,7713961000
c00100,0,1,500000,9e99,0,7885870000
c00100,1,1,-9e99,1,0,8760
c00100,1,1,1,10000,0,51390
c00100,1,1,10000,25000,0,83360
c00100,1,1,25000,50000,0,116540
c00100,1,1,50000,75000,0,72460
c00100,1,1,75000,100000,0,49140
c00100,1,1,100000,200000,0,83970
c00100,1,1,200000,500000,0,27270
c00100,1,1,500000,9e99,0,5560
c00100,1,1,-9e99,1,1,6040
c00100,1,1,1,10000,1,41800
c00100,1,1,10000,25000,1,57670
c00100,1,1,25000,50000,1,68390
c00100,1,1,50000,75000,1,36790
c00100,1,1,75000,100000,1,17960
c00100,1,1,100000,200000,1,15610
c00100,1,1,200000,500000,1,3430
c00100,1,1,500000,9e99,1,790
c00100,1,1,-9e99,1,2,1380
c00100,1,1,1,10000,2,3490
c00100,1,1,10000,25000,2,8690
c00100,1,1,25000,50000,2,18470
c00100,1,1,50000,75000,2,21340
c00100,1,1,75000,100000,2,24180
c00100,1,1,100000,200000,2,62620
c00100,1,1,200000,500000,2,22890
c00100,1,1,500000,9e99,2,4570
c00100,1,1,-9e99,1,4,1090
c00100,1,1,1,10000,4,5290
c00100,1,1,10000,25000,4,15340
c00100,1,1,25000,50000,4,25400
c00100,1,1,50000,75000,4,11080
c00100,1,1,75000,100000,4,5390
c00100,1,1,100000,200000,4,4220
c00100,1,1,200000,500000,4,680
c00100,1,1,500000,9e99,4,130
e00200,0,1,-9e99,1,0,40998000
e00200,0,1,1,10000,0,202705000
e00200,0,1,10000,25000,0,1005926000
e00200,0,1,25000,50000,0,3310445000
e00200,0,1,50000,75000,0,3219104000
e00200,0,1,75000,100000,0,2867857000
e00200,0,1,100000,200000,0,7597123000
e00200,0,1,200000,500000,0,4707271000
e00200,0,1,500000,9e99,0,2286246000
e00200,2,1,-9e99,1,0,970
e00200,2,1,1,10000,0,36290
e00200,2,1,10000,25000,0,62370
e00200,2,1,25000,50000,0,97560
e00200,2,1,50000,75000,0,58830
e00200,2,1,75000,100000,0,38970
e00200,2,1,100000,200000,0,67820
e00200,2,1,200000,500000,0,22880
e00200,2,1,500000,9e99,0,4460
e00300,0,1,-9e99,1,0,1875000
e00300,0,1,1,10000,0,2624000
e00300,0,1,10000,25000,0,6004000
e00300,0,1,25000,50000,0,11530000
e00300,0,1,50000,75000,0,14228000
e00300,0,1,75000,100000,0,14094000
e00300,0,1,100000,200000,0,44601000
e00300,0,1,200000,500000,0,40283000
e00300,0,1,500000,9e99,0,64159000
e01500,0,1,-9e99,1,0,18739193.64931253
e01500,0,1,1,10000,0,49614008.58630007
e01500,0,1,10000,25000,0,206430475.4088788
e01500,0,1,25000,50000,0,518851237.2031721
e01500,0,1,50000,75000,0,712666623.9202255
e01500,0,1,75000,100000,0,846928700.7538186
e01500,0,1,100000,200000,0,2450983803.628015
e01500,0,1,200000,500000,0,1422257603.1295624
e01500,0,1,500000,9e99,0,419222470.0539074
e02400,0,1,1,10000,0,354663427.17321765
e02400,0,1,10000,25000,0,465438989.1312245
e02400,0,1,25000,50000,0,535116684.79032177
e02400,0,1,50000,75000,0,469115729.03045046
e02400,0,1,75000,100000,0,435957820.28787345
e02400,0,1,100000,200000,0,902892648.1447308
e02400,0,1,200000,500000,0,280920876.66106105
e02400,0,1,500000,9e99,0,53486260.97354113
e18400,0,1,1,10000,0,1610517.9481968267
e18400,0,1,10000,25000,0,3214389.013831858
e18400,0,1,25000,50000,0,20903915.11158256
e18400,0,1,50000,75000,0,55626167.11692388
e18400,0,1,75000,100000,0,88446957.69953683
e18400,0,1,100000,200000,0,339778870.1096634
e18400,0,1,200000,500000,0,311831381.6737225
e18400,0,1,500000,9e99,0,392455776.21674454
e18400,2,1,1,10000,0,818.2778007797441
e18400,2,1,10000,25000,0,2696.020216663356
e18400,2,1,25000,50000,0,12723.65315766416
e18400,2,1,50000,75000,0,22040.452432942984
e18400,2,1,75000,100000,0,24014.490363521167
e18400,2,1,100000,200000,0,53891.344394331885
e18400,2,1,200000,500000,0,21160.8713526379
e18400,2,1,500000,9e99,0,4111.853811014874
e18500,0,1,1,10000,0,2760909.911359199
e18500,0,1,10000,25000,0,7196621.134468874
e18500,0,1,25000,50000,0,21057233.78434795
e18500,0,1,50000,75000,0,40538373.89106983
e18500,0,1,75000,100000,0,48859123.240578435
e18500,0,1,100000,200000,0,143472167.56916553
e18500,0,1,200000,500000,0,89787378.42109823
e18500,0,1,500000,9e99,0,44491412.883680046
e18500,2,1,1,10000,0,1077.3370921879753
e18500,2,1,10000,25000,0,3062.1176738521176
e18500,2,1,25000,50000,0,10456.720239339402
e18500,2,1,50000,75000,0,19267.513032546423
e18500,2,1,75000,100000,0,21430.484792377032
e18500,2,1,100000,200000,0,49096.64913686987
e18500,2,1,200000,500000,0,19989.154486175117
e18500,2,1,500000,9e99,0,4663.028133886486
e26270,0,1,-9e99,1,0,-75581000
e26270,0,1,1,10000,0,-4409000
e26270,0,1,10000,25000,0,6000
e26270,0,1,25000,50000,0,11520000
e26270,0,1,50000,75000,0,21536000
e26270,0,1,75000,100000,0,29599000
e26270,0,1,100000,200000,0,167784000
e26270,0,1,200000,500000,0,438995000
e26270,0,1,500000,9e99,0,1951914000
